,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
10616,ZANDVOORT,V,40 t/m 44 jaar,"208,1793626272118","627,89"
10617,ZEDERIK,V,40 t/m 44 jaar,"319,45994928894277","453,55"
10618,ZEEWOLDE,V,40 t/m 44 jaar,"162,70488703525623","925,51"
10619,ZEIST,V,40 t/m 44 jaar,"162,62275303903044","2185,73"
10620,ZEVENAAR,V,40 t/m 44 jaar,"162,37661355483016","1547,05"
10621,ZOETERMEER,V,40 t/m 44 jaar,"224,3501297059028","4460,09"
10622,ZOETERWOUDE,V,40 t/m 44 jaar,"184,06238575587298","295,42"
10623,ZUIDHORN,V,40 t/m 44 jaar,"144,833617404559","721,65"
10624,ZUIDPLAS,V,40 t/m 44 jaar,"156,5980578028895","1598,19"
10625,ZUNDERT,V,40 t/m 44 jaar,"186,10808935155066","691,65"
10626,ZUTPHEN,V,40 t/m 44 jaar,"202,56976497873566","1841,11"
10627,ZWARTEWATERLAND,V,40 t/m 44 jaar,"196,26314853084068","730,69"
10628,ZWIJNDRECHT,V,40 t/m 44 jaar,"328,86984812795254","1536,82"
10629,ZWOLLE,V,40 t/m 44 jaar,"193,2867153046704","4539,66"
10630,AA EN HUNZE,V,45 t/m 49 jaar,"205,72637107286567","1058,66"
10631,AALBURG,V,45 t/m 49 jaar,"228,93490872210955","493,0"
10632,AALSMEER,V,45 t/m 49 jaar,"167,28422181978664","1314,22"
10633,AALTEN,V,45 t/m 49 jaar,"217,20086414492266","1009,09"
10634,ACHTKARSPELEN,V,45 t/m 49 jaar,"261,98601688638723","1012,65"
10635,ALBLASSERDAM,V,45 t/m 49 jaar,"219,64737295434972","754,65"
10636,ALBRANDSWAARD,V,45 t/m 49 jaar,"212,4124717832957","1063,2"
10637,ALKMAAR,V,45 t/m 49 jaar,"188,57599526718957","3921,56"
10638,ALMELO,V,45 t/m 49 jaar,"276,27088977028967","2624,61"
10639,ALMERE,V,45 t/m 49 jaar,"283,12899465504324","8355,54"
10640,ALPHEN AAN DEN RIJN,V,45 t/m 49 jaar,"222,1274030331234","4050,61"
10641,ALPHEN-CHAAM,V,45 t/m 49 jaar,"166,77440369065422","394,51"
10642,AMELAND,V,45 t/m 49 jaar,"208,6579365079365","126,0"
10643,AMERSFOORT,V,45 t/m 49 jaar,"206,93382635102162","6332,43"
10644,AMSTELVEEN,V,45 t/m 49 jaar,"208,32712552685095","3117,58"
10645,AMSTERDAM,V,45 t/m 49 jaar,"272,8436352648324","27269,32"
10646,APELDOORN,V,45 t/m 49 jaar,"244,86579907661414","5806,89"
10647,APPINGEDAM,V,45 t/m 49 jaar,"269,78203862660945","466,0"
10648,ARNHEM,V,45 t/m 49 jaar,"253,97609029931377","5423,74"
10649,ASSEN,V,45 t/m 49 jaar,"246,8324991169331","2661,18"
10650,ASTEN,V,45 t/m 49 jaar,"178,45616077446235","652,84"
10651,BAARLE-NASSAU,V,45 t/m 49 jaar,"257,97150598329193","221,45"
10652,BAARN,V,45 t/m 49 jaar,"178,52202308781725","981,47"
10653,BARENDRECHT,V,45 t/m 49 jaar,"226,36030188326555","2139,9"
10654,BARNEVELD,V,45 t/m 49 jaar,"184,88568666513558","1872,31"
10655,BEDUM,V,45 t/m 49 jaar,"215,03770041227668","436,6"
10656,BEEK,V,45 t/m 49 jaar,"249,91993564428842","683,7"
10657,BEEMSTER,V,45 t/m 49 jaar,"138,42950773950633","430,26"
10658,BEESEL,V,45 t/m 49 jaar,"172,4123724466595","549,77"
10659,BERG EN DAL,V,45 t/m 49 jaar,"191,61575185800098","1403,39"
10660,BERGEIJK,V,45 t/m 49 jaar,"222,17773822203418","685,39"
10661,BERGEN LB,V,45 t/m 49 jaar,"327,54102305078516","544,45"
10662,BERGEN NH,V,45 t/m 49 jaar,"129,17892148773967","1212,04"
10663,BERGEN OP ZOOM,V,45 t/m 49 jaar,"246,25103408765398","2618,25"
10664,BERKELLAND,V,45 t/m 49 jaar,"230,05742144558448","1746,56"
10665,BERNHEZE,V,45 t/m 49 jaar,"187,26097963388128","1145,53"
10666,BEST,V,45 t/m 49 jaar,"269,1452112880881","1306,51"
10667,BEUNINGEN,V,45 t/m 49 jaar,"190,92137751786873","1200,42"
10668,BEVERWIJK,V,45 t/m 49 jaar,"315,8773535754562","1516,31"
10669,BINNENMAAS,V,45 t/m 49 jaar,"197,83841600901914","1064,4"
10670,BLADEL,V,45 t/m 49 jaar,"206,28920154677482","793,91"
10671,BLARICUM,V,45 t/m 49 jaar,"245,4116981781526","406,73"
10672,BLOEMENDAAL,V,45 t/m 49 jaar,"205,75165861249897","976,72"
10673,BODEGRAVEN-REEUWIJK,V,45 t/m 49 jaar,"192,98938934603726","1293,04"
10674,BOEKEL,V,45 t/m 49 jaar,"168,01484282778824","457,46"
10675,BORGER-ODOORN,V,45 t/m 49 jaar,"390,788846843999","1075,57"
10676,BORNE,V,45 t/m 49 jaar,"180,8889187013684","782,67"
10677,BORSELE,V,45 t/m 49 jaar,"170,5815421298082","855,57"
10678,BOXMEER,V,45 t/m 49 jaar,"213,26421844395355","1118,09"
10679,BOXTEL,V,45 t/m 49 jaar,"284,63492472812317","1124,59"
10680,BREDA,V,45 t/m 49 jaar,"244,5499909043841","6431,67"
10681,BRIELLE,V,45 t/m 49 jaar,"264,9633785466572","746,83"
10682,BRONCKHORST,V,45 t/m 49 jaar,"211,84428770117225","1509,9"
10683,BRUMMEN,V,45 t/m 49 jaar,"221,72388952845563","877,33"
10684,BRUNSSUM,V,45 t/m 49 jaar,"286,61588665507855","1219,64"
10685,BUNNIK,V,45 t/m 49 jaar,"166,67856573987223","565,03"
10686,BUNSCHOTEN,V,45 t/m 49 jaar,"202,8599012249226","716,78"
10687,BUREN,V,45 t/m 49 jaar,"216,5733487149219","1118,22"
10688,CAPELLE AAN DEN IJSSEL,V,45 t/m 49 jaar,"278,81495798856264","2504,08"
10689,CASTRICUM,V,45 t/m 49 jaar,"171,41949861904794","1415,69"
10690,COEVORDEN,V,45 t/m 49 jaar,"230,64634426491986","1436,51"
10691,CRANENDONCK,V,45 t/m 49 jaar,"233,17730239741317","828,81"
10692,CROMSTRIJEN,V,45 t/m 49 jaar,"232,79114993861538","562,03"
10693,CUIJK,V,45 t/m 49 jaar,"214,90421927009925","1000,41"
10694,CULEMBORG,V,45 t/m 49 jaar,"260,33038954857244","1176,49"
10695,DALFSEN,V,45 t/m 49 jaar,"210,14948307674288","1024,33"
10696,DANTUMADIEL,V,45 t/m 49 jaar,"274,87463390142534","717,02"
10697,DE BILT,V,45 t/m 49 jaar,"178,5247180591702","1671,45"
10698,DE FRYSKE MARREN,V,45 t/m 49 jaar,"191,16162337391594","1918,72"
10699,DE MARNE,V,45 t/m 49 jaar,"268,61490495064504","396,11"
10700,DE RONDE VENEN,V,45 t/m 49 jaar,"227,30920221501663","1899,76"
10701,DE WOLDEN,V,45 t/m 49 jaar,"193,16889005235603","955,0"
10702,DELFT,V,45 t/m 49 jaar,"266,04121140741984","2971,75"
10703,DELFZIJL,V,45 t/m 49 jaar,"259,9483479072168","1007,51"
10704,DEN HELDER,V,45 t/m 49 jaar,"228,78042694120796","2167,98"
10705,DEURNE,V,45 t/m 49 jaar,"156,86431834538004","1278,36"
10706,DEVENTER,V,45 t/m 49 jaar,"260,7287902281997","3734,01"
10707,DIEMEN,V,45 t/m 49 jaar,"195,88089729297687","950,86"
10708,DINKELLAND,V,45 t/m 49 jaar,"218,48349029182654","1032,12"
10709,DOESBURG,V,45 t/m 49 jaar,"344,8403795508916","497,43"
10710,DOETINCHEM,V,45 t/m 49 jaar,"227,3264705882353","2206,6"
10711,DONGEN,V,45 t/m 49 jaar,"215,47388550138848","1011,89"
10712,DONGERADEEL,V,45 t/m 49 jaar,"176,6138661147815","879,41"
10713,DORDRECHT,V,45 t/m 49 jaar,"260,58852471524335","4587,25"
10714,DRECHTERLAND,V,45 t/m 49 jaar,"228,19985995378474","714,05"
10715,DRIMMELEN,V,45 t/m 49 jaar,"192,2006824502342","1093,12"
10716,DRONTEN,V,45 t/m 49 jaar,"254,39611718290533","1632,32"
10717,DRUTEN,V,45 t/m 49 jaar,"190,39196326062","783,9"
10718,DUIVEN,V,45 t/m 49 jaar,"344,3131772330279","1256,03"
10719,ECHT-SUSTEREN,V,45 t/m 49 jaar,"234,38858104249306","1295,74"
10720,EDAM-VOLENDAM,V,45 t/m 49 jaar,"235,48510535238557","1321,28"
10721,EDE,V,45 t/m 49 jaar,"194,5590633679612","4046,84"
10722,EEMNES,V,45 t/m 49 jaar,"204,0015783646258","424,49"
10723,EEMSMOND,V,45 t/m 49 jaar,"252,6433394416654","605,73"
10724,EERSEL,V,45 t/m 49 jaar,"184,57404706795285","747,43"
10725,EIJSDEN-MARGRATEN,V,45 t/m 49 jaar,"222,32351291246772","998,26"
10726,EINDHOVEN,V,45 t/m 49 jaar,"244,21375225412297","7247,83"
10727,ELBURG,V,45 t/m 49 jaar,"199,03798331411855","806,67"
10728,EMMEN,V,45 t/m 49 jaar,"254,4395931388678","4194,06"
10729,ENKHUIZEN,V,45 t/m 49 jaar,"149,83858279537606","666,1"
10730,ENSCHEDE,V,45 t/m 49 jaar,"263,7345015868746","5353,29"
10731,EPE,V,45 t/m 49 jaar,"250,66211248054515","1188,65"
10732,ERMELO,V,45 t/m 49 jaar,"279,6164368099167","974,52"
10733,ETTEN-LEUR,V,45 t/m 49 jaar,"256,9351501540585","1651,97"
10734,FERWERDERADIEL,V,45 t/m 49 jaar,"103,49825242718447","309,0"
10735,GEERTRUIDENBERG,V,45 t/m 49 jaar,"181,85634063204114","865,45"
10736,GELDERMALSEN,V,45 t/m 49 jaar,"186,39400665926746","1090,21"
10737,GELDROP-MIERLO,V,45 t/m 49 jaar,"215,70299976326555","1478,45"
10738,GEMERT-BAKEL,V,45 t/m 49 jaar,"320,5642377124786","1138,35"
10739,GENNEP,V,45 t/m 49 jaar,"161,10941658137153","683,9"
10740,GIESSENLANDEN,V,45 t/m 49 jaar,"252,80208777525715","586,27"
10741,GILZE EN RIJEN,V,45 t/m 49 jaar,"213,80417029727045","986,98"
10742,GOEREE-OVERFLAKKEE,V,45 t/m 49 jaar,"230,30360511651747","1834,06"
10743,GOES,V,45 t/m 49 jaar,"244,9402972476806","1421,71"
10744,GOIRLE,V,45 t/m 49 jaar,"195,31856171932404","871,04"
10745,GOOISE MEREN,V,45 t/m 49 jaar,"169,08112485154518","2408,14"
10746,GORINCHEM,V,45 t/m 49 jaar,"243,7567225076938","1436,22"
10747,GOUDA,V,45 t/m 49 jaar,"206,02104740514898","2577,99"
10748,GRAVE,V,45 t/m 49 jaar,"172,88510774269565","500,73"
10749,GRONINGEN,V,45 t/m 49 jaar,"222,08378847792366","5492,76"
10750,GROOTEGAST,V,45 t/m 49 jaar,"231,5119817186149","485,74"
10751,GULPEN-WITTEM,V,45 t/m 49 jaar,"175,03561147822938","552,35"
10752,HAAKSBERGEN,V,45 t/m 49 jaar,"186,92310753217376","954,97"
10753,HAAREN,V,45 t/m 49 jaar,"147,13885713338965","603,57"
10754,HAARLEM,V,45 t/m 49 jaar,"219,88414488182323","5681,32"
10755,HAARLEMMERLIEDE CA,V,45 t/m 49 jaar,"218,2347480627778","254,23"
10756,HAARLEMMERMEER,V,45 t/m 49 jaar,"201,6393717732766","6393,87"
10757,HALDERBERGE,V,45 t/m 49 jaar,"242,17043894570662","1165,52"
10758,HARDENBERG,V,45 t/m 49 jaar,"191,70792957554252","2198,1"
10759,HARDERWIJK,V,45 t/m 49 jaar,"243,00618849985838","1623,98"
10760,HARDINXVELD-GIESSENDAM,V,45 t/m 49 jaar,"205,98084322157197","618,58"
10761,HAREN,V,45 t/m 49 jaar,"148,46463802490433","742,04"
10762,HARLINGEN,V,45 t/m 49 jaar,"249,84425968452987","596,57"
10763,HATTEM,V,45 t/m 49 jaar,"128,80662192393734","447,0"
10764,HEEMSKERK,V,45 t/m 49 jaar,"246,26322703388294","1545,32"
10765,HEEMSTEDE,V,45 t/m 49 jaar,"173,3155970716409","1039,49"
10766,HEERDE,V,45 t/m 49 jaar,"223,3093482665466","710,72"
10767,HEERENVEEN,V,45 t/m 49 jaar,"210,72954574867347","1931,75"
10768,HEERHUGOWAARD,V,45 t/m 49 jaar,"225,87372533677876","1942,67"
10769,HEERLEN,V,45 t/m 49 jaar,"324,1319899183941","3336,77"
10770,HEEZE-LEENDE,V,45 t/m 49 jaar,"183,97256564419158","620,39"
10771,HEILOO,V,45 t/m 49 jaar,"173,783720495597","909,61"
10772,HELLENDOORN,V,45 t/m 49 jaar,"201,55754635005343","1300,43"
10773,HELLEVOETSLUIS,V,45 t/m 49 jaar,"242,47430326090586","1498,05"
10774,HELMOND,V,45 t/m 49 jaar,"241,6808662862145","3564,18"
10775,HENDRIK-IDO-AMBACHT,V,45 t/m 49 jaar,"305,1880175262708","1077,24"
10776,HENGELO,V,45 t/m 49 jaar,"238,3126445138766","3053,34"
10777,HEUMEN,V,45 t/m 49 jaar,"189,9417648053192","709,88"
10778,HEUSDEN,V,45 t/m 49 jaar,"252,05964427750774","1810,4"
10779,HILLEGOM,V,45 t/m 49 jaar,"213,31528584280693","855,89"
10780,HILVARENBEEK,V,45 t/m 49 jaar,"210,28204521058282","633,48"
10781,HILVERSUM,V,45 t/m 49 jaar,"200,99612720568464","3235,39"
10782,HOF VAN TWENTE,V,45 t/m 49 jaar,"184,00289974839333","1355,29"
10783,HOLLANDS KROON,V,45 t/m 49 jaar,"236,4823306281337","1908,67"
10784,HOOGEVEEN,V,45 t/m 49 jaar,"239,5130996076446","1896,24"
10785,HOORN,V,45 t/m 49 jaar,"242,0270624963444","2735,52"
10786,HORST AAN DE MAAS,V,45 t/m 49 jaar,"182,10834528212482","1624,99"
10787,HOUTEN,V,45 t/m 49 jaar,"185,75721385653884","2022,15"
10788,HUIZEN,V,45 t/m 49 jaar,"161,01718045497503","1661,19"
10789,HULST,V,45 t/m 49 jaar,"223,83311617390638","1043,78"
10790,IJSSELSTEIN,V,45 t/m 49 jaar,"231,0688256670749","1494,21"
10791,KAAG EN BRAASSEM,V,45 t/m 49 jaar,"167,7825728974215","995,92"
10792,KAMPEN,V,45 t/m 49 jaar,"207,03312934646507","1844,89"
10793,KAPELLE,V,45 t/m 49 jaar,"222,60734965195763","478,39"
10794,KATWIJK,V,45 t/m 49 jaar,"251,64052441850487","2330,2"
10795,KERKRADE,V,45 t/m 49 jaar,"282,84755753627593","1613,33"
10796,KOGGENLAND,V,45 t/m 49 jaar,"98,50295450957397","886,78"
10797,KOLLUMERLAND CA,V,45 t/m 49 jaar,"224,04847324397863","496,15"
10798,KORENDIJK,V,45 t/m 49 jaar,"230,46981220657275","426,0"
10799,KRIMPEN AAN DEN IJSSEL,V,45 t/m 49 jaar,"317,01261758996566","1071,52"
10800,KRIMPENERWAARD,V,45 t/m 49 jaar,"201,5459748004232","2079,4"
10801,LAARBEEK,V,45 t/m 49 jaar,"219,2835423616519","860,33"
10802,LANDERD,V,45 t/m 49 jaar,"260,2367998125021","597,34"
10803,LANDGRAAF,V,45 t/m 49 jaar,"312,5366687445957","1491,87"
10804,LANDSMEER,V,45 t/m 49 jaar,"143,1177996003911","470,46"
10805,LANGEDIJK,V,45 t/m 49 jaar,"195,54503472600996","1100,04"
10806,LANSINGERLAND,V,45 t/m 49 jaar,"229,93189160568693","2417,47"
10807,LAREN,V,45 t/m 49 jaar,"131,4121655613995","437,3"
10808,LEEK,V,45 t/m 49 jaar,"153,18955742501828","765,52"
10809,LEERDAM,V,45 t/m 49 jaar,"197,06275164489836","712,81"
10810,LEEUWARDEN,V,45 t/m 49 jaar,"273,97914650553497","4236,7"
10811,LEIDEN,V,45 t/m 49 jaar,"249,96954232381714","4007,2"
10812,LEIDERDORP,V,45 t/m 49 jaar,"206,0763161096338","1150,74"
10813,LEIDSCHENDAM-VOORBURG,V,45 t/m 49 jaar,"242,4196535678538","2617,54"
10814,LELYSTAD,V,45 t/m 49 jaar,"346,58359688353437","2687,66"
10815,LEUDAL,V,45 t/m 49 jaar,"202,1472365016967","1488,15"
10816,LEUSDEN,V,45 t/m 49 jaar,"175,56385743456468","1185,14"
10817,LINGEWAAL,V,45 t/m 49 jaar,"215,8759715629987","482,47"
10818,LINGEWAARD,V,45 t/m 49 jaar,"196,79823740268043","1751,96"
10819,LISSE,V,45 t/m 49 jaar,"205,90759648407936","858,95"
10820,LOCHEM,V,45 t/m 49 jaar,"259,02200244805397","1331,67"
10821,LOON OP ZAND,V,45 t/m 49 jaar,"213,42397561430246","912,01"
10822,LOPIK,V,45 t/m 49 jaar,"190,1103606623316","596,68"
10823,LOPPERSUM,V,45 t/m 49 jaar,"194,60784264023727","394,51"
10824,LOSSER,V,45 t/m 49 jaar,"167,68441408821593","850,64"
10825,MAASDRIEL,V,45 t/m 49 jaar,"273,5474413376138","987,43"
10826,MAASGOUW,V,45 t/m 49 jaar,"206,2955150269715","973,25"
10827,MAASSLUIS,V,45 t/m 49 jaar,"195,06862398926594","1132,84"
10828,MAASTRICHT,V,45 t/m 49 jaar,"325,43467250580807","3968,62"
10829,MARUM,V,45 t/m 49 jaar,"490,14667080923476","418,42"
10830,MEDEMBLIK,V,45 t/m 49 jaar,"221,64527794080163","1686,87"
10831,MEERSSEN,V,45 t/m 49 jaar,"260,5225361836428","811,14"
10832,MEIERIJSTAD,V,45 t/m 49 jaar,"214,38590752655008","3048,01"
10833,MEPPEL,V,45 t/m 49 jaar,"185,60164780544443","1257,43"
10834,MIDDELBURG,V,45 t/m 49 jaar,"198,14526956334865","1768,23"
10835,MIDDEN-DELFLAND,V,45 t/m 49 jaar,"173,4003304378301","798,94"
10836,MIDDEN-DRENTHE,V,45 t/m 49 jaar,"201,09790930729696","1319,18"
10837,MIDDEN-GRONINGEN,V,45 t/m 49 jaar,"241,43250147538888","2423,09"
10838,MILL EN SINT HUBERT,V,45 t/m 49 jaar,"333,5300104551177","468,67"
10839,MOERDIJK,V,45 t/m 49 jaar,"264,44183068437235","1499,33"
10840,MOLENWAARD,V,45 t/m 49 jaar,"206,089413508967","1052,19"
10841,MONTFERLAND,V,45 t/m 49 jaar,"224,9685415194049","1485,45"
10842,MONTFOORT,V,45 t/m 49 jaar,"134,1626733012422","554,67"
10843,MOOK EN MIDDELAAR,V,45 t/m 49 jaar,"191,85406978488493","333,31"
10844,NEDER-BETUWE,V,45 t/m 49 jaar,"335,105195035911","788,06"
10845,NEDERWEERT,V,45 t/m 49 jaar,"226,37285473761656","706,79"
10846,NEERIJNEN,V,45 t/m 49 jaar,"203,12989169402618","529,98"
10847,NIEUWEGEIN,V,45 t/m 49 jaar,"267,6302891276204","2201,45"
10848,NIEUWKOOP,V,45 t/m 49 jaar,"179,75016758764377","1103,9"
10849,NIJKERK,V,45 t/m 49 jaar,"175,58313870803596","1532,86"
10850,NIJMEGEN,V,45 t/m 49 jaar,"264,1707224251518","5491,78"
10851,NISSEWAARD,V,45 t/m 49 jaar,"367,69622827918874","3269,33"
10852,NOORD-BEVELAND,V,45 t/m 49 jaar,"206,9998679344955","302,88"
10853,NOORDENVELD,V,45 t/m 49 jaar,"199,22828589500315","1185,75"
10854,NOORDOOSTPOLDER,V,45 t/m 49 jaar,"199,57716624176564","1659,21"
10855,NOORDWIJK,V,45 t/m 49 jaar,"238,9457460182232","962,51"
10856,NOORDWIJKERHOUT,V,45 t/m 49 jaar,"228,63768212582937","599,86"
10857,NUENEN CA,V,45 t/m 49 jaar,"193,50633819404297","934,02"
10858,NUNSPEET,V,45 t/m 49 jaar,"228,53144701366125","997,71"
10859,NUTH,V,45 t/m 49 jaar,"178,86869833310746","590,32"
10860,OEGSTGEEST,V,45 t/m 49 jaar,"203,44737836036433","900,2"
10861,OIRSCHOT,V,45 t/m 49 jaar,"207,32722018607274","709,4"
10862,OISTERWIJK,V,45 t/m 49 jaar,"199,12633868644608","1020,59"
10863,OLDAMBT,V,45 t/m 49 jaar,"281,6771805212785","1495,17"
10864,OLDEBROEK,V,45 t/m 49 jaar,"179,33122061884603","855,14"
10865,OLDENZAAL,V,45 t/m 49 jaar,"158,62016016831248","1178,76"
10866,OLST-WIJHE,V,45 t/m 49 jaar,"143,15841533676644","784,52"
10867,OMMEN,V,45 t/m 49 jaar,"139,05688242052855","652,75"
10868,ONDERBANKEN,V,45 t/m 49 jaar,"184,0037028259968","337,58"
10869,OOST GELRE,V,45 t/m 49 jaar,"205,54798071127186","1161,3"
10870,OOSTERHOUT,V,45 t/m 49 jaar,"224,49833817079758","2184,34"
10871,OOSTSTELLINGWERF,V,45 t/m 49 jaar,"198,71407906923503","960,93"
10872,OOSTZAAN,V,45 t/m 49 jaar,"411,9077778273876","447,94"
10873,OPMEER,V,45 t/m 49 jaar,"232,21287647315583","458,2"
10874,OPSTERLAND,V,45 t/m 49 jaar,"178,08454150290223","1152,57"
10875,OSS,V,45 t/m 49 jaar,"272,2424805634109","3497,27"
10876,OUD-BEIJERLAND,V,45 t/m 49 jaar,"211,48236190790084","970,91"
10877,OUDE IJSSELSTREEK,V,45 t/m 49 jaar,"197,2611645525457","1605,08"
10878,OUDER-AMSTEL,V,45 t/m 49 jaar,"214,51826169717364","588,39"
10879,OUDEWATER,V,45 t/m 49 jaar,"245,6990046127701","411,9"
10880,OVERBETUWE,V,45 t/m 49 jaar,"215,7870313332011","1915,54"
10881,PAPENDRECHT,V,45 t/m 49 jaar,"216,01642771325592","1248,5"
10882,PEEL EN MAAS,V,45 t/m 49 jaar,"205,4671091634022","1720,54"
10883,PEKELA,V,45 t/m 49 jaar,"360,0897949951679","486,33"
10884,PIJNACKER-NOOTDORP,V,45 t/m 49 jaar,"228,6736338242314","2262,52"
10885,PURMEREND,V,45 t/m 49 jaar,"246,03922449746824","3404,76"
10886,PUTTEN,V,45 t/m 49 jaar,"168,2113492735683","920,94"
10887,RAALTE,V,45 t/m 49 jaar,"163,32214001138303","1440,74"
10888,REIMERSWAAL,V,45 t/m 49 jaar,"202,405589815815","731,33"
10889,RENKUM,V,45 t/m 49 jaar,"229,833739769246","1312,22"
10890,RENSWOUDE,V,45 t/m 49 jaar,"463,4087633885102","154,05"
10891,REUSEL-DE MIERDEN,V,45 t/m 49 jaar,"167,34554936248597","418,03"
10892,RHEDEN,V,45 t/m 49 jaar,"225,09045786626513","1613,79"
10893,RHENEN,V,45 t/m 49 jaar,"223,68710431757256","701,32"
10894,RIDDERKERK,V,45 t/m 49 jaar,"312,7565602165876","1717,55"
10895,RIJSSEN-HOLTEN,V,45 t/m 49 jaar,"204,9378811940436","1303,47"
10896,RIJSWIJK,V,45 t/m 49 jaar,"357,176934711669","1679,32"
10897,ROERDALEN,V,45 t/m 49 jaar,"207,9282057700732","798,95"
10898,ROERMOND,V,45 t/m 49 jaar,"324,16871139408914","2104,6"
10899,ROOSENDAAL,V,45 t/m 49 jaar,"271,5656678982017","3101,82"
10900,ROTTERDAM,V,45 t/m 49 jaar,"320,39453468932186","20875,3"
10901,ROZENDAAL,V,45 t/m 49 jaar,"110,18675155373656","65,97"
10902,RUCPHEN,V,45 t/m 49 jaar,"244,10688720752924","1029,59"
10903,S GRAVENHAGE,V,45 t/m 49 jaar,"310,8501603624557","17756,65"
10904,S HERTOGENBOSCH,V,45 t/m 49 jaar,"264,54109637749656","5765,35"
10905,SCHAGEN,V,45 t/m 49 jaar,"176,681316838916","1670,06"
10906,SCHERPENZEEL,V,45 t/m 49 jaar,"171,5079409918393","318,6"
10907,SCHIEDAM,V,45 t/m 49 jaar,"268,57303398899796","2797,67"
10908,SCHIERMONNIKOOG,V,45 t/m 49 jaar,"67,22333103922918","29,06"
10909,SCHINNEN,V,45 t/m 49 jaar,"188,1558364371186","504,76"
10910,SCHOUWEN-DUIVELAND,V,45 t/m 49 jaar,"213,1182999580311","1334,32"
10911,SIMPELVELD,V,45 t/m 49 jaar,"236,30872208017752","414,58"
10912,SINT ANTHONIS,V,45 t/m 49 jaar,"129,02006417366502","504,88"
10913,SINT-MICHIELSGESTEL,V,45 t/m 49 jaar,"188,98639449928143","1162,03"
10914,SITTARD-GELEEN,V,45 t/m 49 jaar,"323,59923574305134","3739,58"
10915,SLIEDRECHT,V,45 t/m 49 jaar,"261,6274535093685","852,86"
10916,SLUIS,V,45 t/m 49 jaar,"237,2445633571412","876,46"
10917,SMALLINGERLAND,V,45 t/m 49 jaar,"238,79392518425274","2081,38"
10918,SOEST,V,45 t/m 49 jaar,"213,4870883792697","1840,59"
10919,SOMEREN,V,45 t/m 49 jaar,"144,27711010330057","793,8"
10920,SON EN BREUGEL,V,45 t/m 49 jaar,"561,8800082580036","678,13"
10921,STADSKANAAL,V,45 t/m 49 jaar,"326,1217458899805","1209,24"
10922,STAPHORST,V,45 t/m 49 jaar,"228,7052838857893","517,99"
10923,STEDE BROEC,V,45 t/m 49 jaar,"188,498580101223","792,31"
10924,STEENBERGEN,V,45 t/m 49 jaar,"219,44785385415116","1009,95"
10925,STEENWIJKERLAND,V,45 t/m 49 jaar,"193,12072952247522","1613,11"
10926,STEIN,V,45 t/m 49 jaar,"338,55825795243516","1001,58"
10927,STICHTSE VECHT,V,45 t/m 49 jaar,"183,93089696844953","2720,72"
10928,STRIJEN,V,45 t/m 49 jaar,"268,9669521357642","380,66"
10929,SUDWEST-FRYSLAN,V,45 t/m 49 jaar,"240,85518222293163","3508,34"
10930,TEN BOER,V,45 t/m 49 jaar,"228,25025685215257","301,73"
10931,TERNEUZEN,V,45 t/m 49 jaar,"297,452760054908","1945,07"
10932,TERSCHELLING,V,45 t/m 49 jaar,"260,12905356713907","166,52"
10933,TEXEL,V,45 t/m 49 jaar,"175,42736362167693","557,09"
10934,TEYLINGEN,V,45 t/m 49 jaar,"222,99063903503148","1558,6"
10935,THOLEN,V,45 t/m 49 jaar,"282,61650115389034","957,63"
10936,TIEL,V,45 t/m 49 jaar,"264,7361267727482","1676,07"
10937,TILBURG,V,45 t/m 49 jaar,"277,2535770615117","7418,1"
10938,TUBBERGEN,V,45 t/m 49 jaar,"145,64118240705972","852,16"
10939,TWENTERAND,V,45 t/m 49 jaar,"333,9374813112793","1270,82"
10940,TYNAARLO,V,45 t/m 49 jaar,"216,43426151419078","1305,78"
10941,TYTSJERKSTERADIEL,V,45 t/m 49 jaar,"153,78166064493203","1181,83"
10942,UDEN,V,45 t/m 49 jaar,"214,8687764755048","1579,29"
10943,UITGEEST,V,45 t/m 49 jaar,"314,1708730117431","576,51"
10944,UITHOORN,V,45 t/m 49 jaar,"210,38271871458198","1297,01"
10945,URK,V,45 t/m 49 jaar,"223,43575165298265","550,52"
10946,UTRECHT,V,45 t/m 49 jaar,"259,0344884344953","9659,76"
10947,UTRECHTSE HEUVELRUG,V,45 t/m 49 jaar,"178,55588382599194","1976,69"
10948,VAALS,V,45 t/m 49 jaar,"208,0678805535324","274,6"
10949,VALKENBURG AAN DE GEUL,V,45 t/m 49 jaar,"197,2494770268033","664,47"
10950,VALKENSWAARD,V,45 t/m 49 jaar,"241,13999140961806","1257,22"
10951,VEENDAM,V,45 t/m 49 jaar,"300,5772329279184","1086,13"
10952,VEENENDAAL,V,45 t/m 49 jaar,"270,83872958623135","2284,61"
10953,VEERE,V,45 t/m 49 jaar,"193,53897828049492","753,24"
10954,VELDHOVEN,V,45 t/m 49 jaar,"196,77861476563365","1712,49"
10955,VELSEN,V,45 t/m 49 jaar,"232,36366320893038","2912,31"
10956,VENLO,V,45 t/m 49 jaar,"257,90136914194227","3647,54"
10957,VENRAY,V,45 t/m 49 jaar,"252,48208946642131","1739,2"
10958,VIANEN,V,45 t/m 49 jaar,"214,86535049689854","749,65"
